,0,1
412,42.82731,10.37049
413,41.976242,10.81246
414,31.871275,23.559162
415,43.116558,8.9536085
416,31.174477,23.759287
417,53.49962,4.67957
418,31.871271,23.55917
419,39.815678,14.091298
420,48.79144,4.8415003
421,23.74996,32.222797
422,53.43943,4.1983347
423,43.196144,10.082406
424,42.97732,11.822432
425,40.742657,12.19524
426,53.51597,4.8780117
427,40.6743,11.96554
428,34.663284,23.9938
429,32.06507,24.013311
430,40.002335,13.745761
431,21.22255,34.04329
432,25.701817,30.075726
433,34.06006,19.794336
434,48.98878,6.9627132
435,33.70949,24.004328
436,32.770683,23.225769
437,53.11178,2.9204443
438,22.434568,34.569305
439,21.132069,34.01365
440,50.359276,4.731569
441,21.827288,34.153515
442,40.84532,13.310913
443,45.815174,8.962065
444,35.00364,23.951694
445,42.974297,11.193885
446,33.05952,21.92782
447,47.856888,7.3086634
448,22.87086,34.393627
449,43.84183,8.909332
450,-11.430853,47.69003
451,-15.23263,30.16618
452,-15.245328,30.107203
453,-14.040186,44.630917
454,-13.082615,49.39587
455,-11.683927,48.620846
456,-10.744942,46.540146
457,-11.430853,47.69003
458,-14.860942,37.30321
459,-13.276713,32.029217
460,-14.403956,31.61638
461,-14.040186,44.63092
462,-13.196429,32.263138
463,-11.660692,49.52481
464,-11.574889,44.631817
465,-11.424464,31.57892
466,-14.403956,31.61638
467,-12.298853,34.353813
468,-14.860943,37.30321
469,-17.182222,38.77814
470,-14.300527,37.095463
471,0.4407818,53.397133
472,-11.515813,46.60876
473,-12.156047,44.557964
474,-11.430853,47.69003
475,-14.191673,32.403355
476,-8.23017,-4.154558
477,-14.184247,32.65227
478,-14.060348,43.954987
479,-4.610169,-6.4620223
480,-14.92637,33.32156
481,-15.274392,37.94679
482,-13.791683,39.222805
483,-11.660936,49.707165
484,-8.351733,-4.00835
485,0.17168596,54.93697
486,-12.360054,37.172497
487,-8.889848,-1.8245523
488,-14.778473,41.064957
489,-13.918701,35.876347
490,-12.065804,46.62746
491,-17.124222,38.305233
492,-14.155783,33.251953
493,0.8896692,52.38776
494,1.1471511,51.874115
495,-4.640237,-6.446422
496,-13.431537,48.98118
497,-15.311098,42.35414
498,-16.15676,41.650948
499,-14.441552,35.9294
500,-11.408086,42.838005
501,-2.1253307,53.97938
502,-16.335789,33.79843
503,-11.945461,49.33768
504,-11.162332,43.419876
505,-14.381583,36.52156
506,-13.40853,37.063755
507,-12.2234955,47.886276
508,-8.836722,-4.1334143
509,-12.445026,48.463734
510,-12.430533,48.42959
511,-15.781695,41.169563
512,-8.597201,-3.7138462
513,-15.775848,41.67081
514,-14.290787,37.872375
515,-16.334375,37.378445
516,-0.676249,51.926533
517,-13.25589,33.136154
518,-11.182043,43.95784
519,-14.091737,35.211044
520,-13.457744,44.87396
521,-12.065804,46.62746
522,-11.012758,47.583145
523,-11.140256,43.002693
524,-16.631792,39.96284
525,-13.108733,33.800606
526,-13.117083,32.55783
527,-12.801242,33.001823
528,-14.770399,40.261436
529,-12.524396,49.704094
530,-9.046746,-3.367388
531,-15.789964,42.174763
532,-16.123983,42.47778
533,-15.753073,40.625004
534,-14.266161,41.04279
535,-14.234811,38.570564
536,-14.757602,39.410797
537,-13.276429,32.02932
538,-14.786506,38.632416
539,-12.733251,43.062496
540,-10.749422,45.977005
541,-13.298575,37.653675
542,-13.824877,39.997894
543,-14.146782,33.730484
544,-14.381583,36.52156
545,-9.276378,-2.8890016
546,0.16571818,51.74308
547,-12.781304,44.40135
548,-8.499926,-1.511684
549,-14.448381,44.93356
550,-14.2895355,37.872715
551,-13.425373,44.193573
552,0.51535994,51.70132
553,-14.783504,41.849884
554,-11.938643,47.252865
555,-12.237018,39.1461
556,-13.918701,35.876347
557,-13.457744,44.87396
558,-15.775848,41.67081
559,-9.230625,-3.561136
560,-13.809171,33.647694
561,-11.9113245,49.564114
562,-12.388879,47.347927
563,-14.091374,35.211075
564,-5.9687276,-5.3299594
565,-1.0977572,53.284275
566,-0.4607667,54.716774
567,-3.0065594,53.368603
568,-2.1253307,53.97938
569,-2.299618,53.780415
570,-11.599615,45.312
571,-16.702381,43.32664
572,-14.183891,42.017227
573,-8.239489,-1.3394412
574,-7.781571,-3.3643775
575,-5.7681417,-4.930817
576,-13.408115,32.560276
577,-14.167374,32.927746
578,-14.778473,41.064957
579,-1.4960364,52.989334
580,-12.808616,45.08373
581,-12.101685,46.652233
582,-6.6095047,-3.060612
583,-6.917943,-3.916819
584,-8.847557,-2.227841
585,-1.3400698,52.870377
586,-16.15428,42.1088
587,0.75259143,51.902622
588,-2.594456,53.438698
589,-13.809171,33.647694
590,0.072407335,54.881935
591,-1.2428102,54.516052
592,-0.18774264,54.511448
593,-13.791683,39.222805
594,-8.555804,-3.1759064
595,-8.679734,-5.027076
596,-7.3341465,-1.2431227
597,-14.293233,37.87221
598,-1.1901938,54.429726
599,-8.618533,-0.9163059
600,-15.055581,32.62821
601,-0.11804479,52.71365
602,-8.381938,-2.263265
603,-14.787039,38.63242
604,-11.151341,48.899403
605,-6.2370667,-5.078833
606,-6.5668993,-2.26258
607,-6.5276914,-4.343584
608,-2.460164,53.562458
609,-6.5848603,-4.134859
610,-11.599614,45.311996
611,-7.2899466,-1.6164865
612,-7.508469,-2.0104437
613,-3.9787338,53.04287
614,-7.1523566,-1.5247208
615,-11.018683,50.003582
616,-11.683927,48.620846
617,-6.1448326,-5.439911
618,-1.1375902,54.352917
619,0.277681,54.724686
620,-13.4001875,45.502926
621,-7.186826,-3.8998837
622,-14.4642935,33.334877
623,-9.288185,0.09429986
624,-10.29999,43.808014
625,-6.86073,-1.7083825
626,-3.4700098,53.204533
627,-6.3911123,-4.9151073
628,-10.744943,46.54015
629,-12.749466,43.737137
630,-11.134339,45.97449
631,0.5064663,53.237625
632,-1.8634806,53.04803
633,-6.5848136,-4.134811
634,-9.1913595,-3.0327725
635,-4.7556257,-6.3725967
636,-9.196998,-0.058090296
637,-4.7556257,-6.3725963
638,-14.787039,38.63242
639,-15.693285,37.565933
640,-1.5712937,53.4525
641,-14.091737,35.211044
642,0.51903796,55.085342
643,-3.8378975,53.091908
644,-0.3023387,51.749077
645,-13.196001,33.446518
646,-12.504613,37.62933
647,-0.70071083,52.45284
648,-6.5276914,-4.343584
649,-8.381938,-2.263265
650,-7.273825,-3.722024
651,-7.6376038,-4.6016655
652,-1.1215795,53.68104
653,-0.3323913,54.784782
654,-7.912036,-5.2957926
655,-12.172503,45.918247
656,-1.9034952,53.44817
657,-7.3574786,-2.1702209
658,-14.441552,35.929405
659,-13.462343,44.11606
660,-12.255149,31.758785
661,-7.439686,-1.2991581
662,-8.303636,-3.233365
663,-1.6532534,54.377968
664,-11.618633,31.59777
665,-12.781304,44.401344
666,-1.4525024,53.75916
667,-0.4723989,52.65233
668,-14.060266,43.955032
669,-5.9249268,-5.5471134
670,-9.602473,-2.3491404
671,-9.121075,-0.33946672
672,-7.6376038,-4.6016655
673,-13.7461815,38.494835
674,-1.610507,53.94338
675,-6.5095015,-14.54895
676,-22.52951,-21.29095
677,-7.8405366,-32.405594
678,-6.6927433,-24.746029
679,-2.936381,-27.564537
680,-6.899342,-30.60064
681,-5.086979,-25.305166
682,-18.737623,-22.157894
683,-7.3147473,-30.249498
684,-23.669378,-20.310623
685,-6.725519,-24.731236
686,-4.828277,-27.2702
687,-31.272491,-34.712986
688,-28.544348,-36.976368
689,-30.383871,-34.75814
690,-6.101671,-14.823138
691,-32.08967,-33.022545
692,-23.66242,-20.304941
693,-5.801483,-16.353886
694,-5.573075,-28.397396
695,-27.765831,-37.06145
696,-3.979415,-30.88024
697,-20.77471,-21.68755
698,-6.082126,-14.686822
699,-32.26055,-33.26444
700,-4.3956814,-30.826136
701,-23.66242,-20.304941
702,-22.385548,-21.08584
703,-23.548756,-21.473076
704,-6.150435,-25.533567
705,-5.213235,-28.502663
706,-22.238295,-20.761387
707,-6.1720667,-14.632048
708,-6.4556894,-25.125427
709,-25.476969,-20.193132
710,-6.7152543,-30.660633
711,-1.7950326,-28.490625
712,-5.9977794,-15.273623
713,-6.1950464,-28.2913
714,-5.9711223,-21.297138
715,-30.651571,-34.27584
716,-28.766457,-36.047337
717,-5.6570144,-14.787648
718,-6.6372256,-24.42555
719,-5.419727,-25.192652
720,-30.917051,-34.630943
721,-0.3460087,-26.926401
722,-0.92434025,-26.606133
723,-0.62320286,-28.17587
724,-7.465131,-25.272081
725,-30.814367,-34.513206
726,-25.764442,-20.355408
727,-6.104323,-25.115055
728,-20.77104,-21.2707
729,-5.8046403,-16.278
730,-28.28982,-36.969616
731,-7.4063025,-27.198608
732,-31.310318,-34.964493
733,-28.832066,-36.389717
734,-30.690449,-35.340508
735,-4.0979047,-22.580402
736,-2.5353734,-28.04338
737,-29.395313,-36.497223
738,-29.53653,-35.618828
739,-5.432272,-25.633133
740,-25.446299,-19.485264
741,-5.6825933,-16.59914
742,-6.7215033,-22.89925
743,-7.6133523,-32.191322
744,-29.584328,-35.750607
745,-21.280603,-21.649572
746,-6.280105,-31.110191
747,-28.076725,-36.04466
748,-6.265702,-23.835794
749,-7.8247066,-32.376045
750,-31.846415,-33.25819
751,-6.035279,-24.171146
752,-3.8002417,-29.862984
753,-7.4748473,-29.598513
754,-6.104323,-25.115055
755,-27.33604,-37.26514
756,-23.530792,-19.458931
757,-4.6977415,-31.427004
758,-31.83103,-33.95446
759,-3.315685,-29.439808
760,-5.8743005,-14.610667
761,-4.135449,-21.377253
762,-27.219458,-37.16021
763,-22.219559,-20.734615
764,-2.173261,-26.795902
765,-6.933391,-26.739727
766,-1.1118007,-27.336243
767,-30.120365,-34.489994
768,-20.137072,-21.848583
769,-2.8758805,-22.57016
770,-2.4241936,-23.181038
771,0.5050077,-27.32742
772,0.33460954,-28.603712
773,-21.657818,-21.279295
774,-23.764204,-20.463982
775,0.5018352,-28.007498
776,-25.60864,-19.694302
777,-32.199677,-33.150467
778,-19.718237,-22.027876
779,-3.0025105,-30.819117
780,-25.091274,-20.722126
781,-19.642857,-21.970362
782,-21.399963,-21.031649
783,-4.051758,-21.369915
784,-5.739973,-14.5525675
785,-7.8878617,-32.471733
786,-26.510271,-19.448147
787,-29.00174,-36.86537
788,-24.876987,-21.061985
789,-4.077081,-28.82748
790,-2.9542222,-27.545298
791,-0.093430355,-28.304161
792,-1.3544323,-30.047253
793,-4.067269,-26.436161
794,-3.9794152,-30.880228
795,-3.8656166,-22.535519
796,-4.8089595,-31.04898
797,-23.736015,-21.101027
798,-6.035279,-24.171146
799,-28.548183,-35.838306
800,-3.9794154,-30.88023
801,-1.6463184,-30.158665
802,-30.173746,-35.227913
803,-1.9667386,-30.238
804,-5.7487926,-25.134008
805,-18.023535,-22.176964
806,-4.3994546,-27.866531
807,-0.9195742,-26.3392
808,-3.735724,-29.38766
809,-24.32716,-19.472803
810,-24.42456,-19.130611
811,-22.766293,-20.11227
812,-28.935816,-35.47266
813,-1.0039535,-26.960361
814,-0.74244255,-27.409283
815,-24.601665,-19.7813
816,-4.1748366,-29.330273
817,-5.20315,-27.723824
818,-2.7403185,-30.306417
819,-29.01234,-35.63214
820,-30.056442,-36.03989
821,-1.7950326,-28.490625
822,-0.2746146,-28.911205
823,-24.599384,-21.15567
824,-31.64089,-32.58312
825,-25.509298,-19.908964
826,-22.78543,-20.365753
827,-5.718924,-24.176281
828,-4.409012,-27.86621
829,-28.406822,-34.325565
830,-31.081814,-32.75643
831,-32.12433,-32.331104
832,-24.876987,-21.061985
833,-30.81434,-34.513176
834,-3.735724,-29.38766
835,-24.227312,-21.332788
836,-7.185483,-23.29668
837,-27.990494,-36.126583
838,-26.16587,-19.302376
839,-21.851332,-20.769554
840,-5.8530846,-16.865232
841,-5.883128,-15.269721
842,-6.019453,-15.058086
843,-4.0770807,-28.82748
844,-19.978924,-21.914164
845,-4.758102,-22.478098
846,-26.054508,-19.877836
847,-26.573597,-19.23079
848,-21.356985,-21.228271
849,-23.771357,-20.469803
850,-3.9473488,-22.264668
851,-7.300156,-30.596367
852,-6.9849024,-31.594917
853,-6.511848,-22.439772
854,-23.033411,-19.47747
855,-5.0369225,-22.717318
856,-1.5467472,-25.904097
857,-1.1118007,-27.336243
858,-24.2369,-21.870596
859,-28.211912,-36.82227
860,-32.08967,-33.022545
861,-3.4535487,-27.523848
862,-31.846415,-33.25819
863,-22.291283,-20.86087
864,-4.212943,-30.154139
865,-7.114501,-31.977152
866,-4.3956814,-30.826136
867,-5.0529394,-25.725744
868,-5.456528,-21.115099
869,-6.37445,-31.723753
870,-5.439368,-24.174065
871,-28.113878,-36.38149
872,-3.4524546,-22.507477
873,-5.6415467,-15.280055
874,-29.31703,-35.163445
875,-23.891474,-21.68124
876,-1.6172407,-26.456297
877,0.11336109,-28.83348
878,0.5050077,-27.32742
879,-30.87029,-33.90852
880,0.059788596,-27.516031
881,-29.47858,-34.805286
882,-1.2794513,-26.52705
883,-8.025918,-25.826668
884,-4.343232,-25.593252
885,-28.017162,-36.98266
886,-2.6982021,-28.514288
887,-26.355467,-19.309214
888,-6.481128,-30.72013
889,-18.76677,-22.158916
890,-22.027805,-21.396069
891,-30.979776,-34.094635
892,-4.566155,-22.736958
893,-29.912188,-36.172935
894,-30.061678,-34.731678
895,-5.769022,-16.236853
896,-29.903465,-36.156826
897,-6.054875,-14.5065975
898,-5.0503564,-20.561687
899,-3.7018244,-22.37657
900,27.11616,-36.414837
901,26.419287,-35.963764
902,39.67905,-26.984234
903,31.48826,-33.158577
904,31.48826,-33.158577
905,26.212194,-37.244698
906,28.169716,-35.374172
907,38.1521,-28.424358
908,34.477806,-29.641275
909,23.78016,-39.247494
910,43.088215,-27.896393
911,43.10905,-27.916523
912,29.822788,-34.731308
913,33.463833,-31.471584
914,31.48826,-33.158577
915,29.458899,-34.39679
916,35.040306,-30.654387
917,26.212194,-37.244698
918,39.46718,-26.579939
919,38.1521,-28.424358
920,28.352627,-35.610523
921,33.79477,-32.005005
922,35.040306,-30.654387
923,33.116604,-31.679539
924,26.212194,-37.244698
925,29.458899,-34.396774
926,33.117603,-31.67493
927,27.2192,-36.71973
928,33.46381,-31.471579
929,29.9402,-34.266502
930,39.73066,-27.0642
931,33.109882,-31.77405
932,28.17179,-35.374508
933,40.415966,-26.753977
934,40.890858,-26.468962
935,24.075647,-38.974777
936,28.173138,-35.37425
937,34.478188,-29.641253
938,41.440407,-26.130482
939,30.027475,-34.547516
940,25.219965,-37.574757
941,38.43012,-29.1352
942,27.219206,-36.719727
943,33.79546,-32.01665
944,31.48826,-33.158577
945,35.9958,-31.332209
946,34.47772,-29.641281
947,35.9958,-31.332209
948,35.040314,-30.65437
949,26.419289,-35.963768
950,38.151554,-28.424118
951,24.121077,-39.024193
952,35.994503,-31.332111
953,27.11616,-36.41484
954,33.532482,-32.183727
955,33.43768,-32.175156
956,38.665485,-27.167925
957,37.037697,-30.181463
958,37.71734,-27.681229
959,39.907776,-27.309658
960,31.48826,-33.158577
961,40.125072,-26.247179
962,35.9958,-31.332209
963,38.151554,-28.424118
964,29.811516,-34.733147
965,-3.8681736,-48.701965
966,43.016987,-27.82571
967,23.451498,-39.463627
968,39.73066,-27.0642
969,14.652285,-47.2604
970,31.591263,-33.36183
971,35.040306,-30.654387
972,24.49575,-38.696304
973,29.46362,-33.567528
974,12.861905,-48.85571
975,16.301258,-44.86396
976,14.024114,-48.707733
977,-5.1493745,-47.69869
978,-5.3148413,-49.659737
979,43.099285,-27.907158
980,43.133945,-27.942871
981,24.91966,-38.301804
982,23.267105,-39.64234
983,26.419285,-35.963764
984,23.668634,-39.18485
985,38.152096,-28.424355
986,16.814413,-45.452354
987,37.71734,-27.681227
988,39.048786,-27.739094
989,33.46381,-31.471579
990,13.098365,-48.564117
991,15.970625,-45.774685
992,-4.034958,-52.13302
993,-5.6511736,-49.704327
994,-3.301121,-52.846714
995,-5.2092896,-50.54241
996,15.309798,-45.929787
997,39.907776,-27.309658
998,12.8218565,-49.30809
999,41.20557,-26.204947
1000,-2.9562137,-52.8025
1001,32.997196,-30.633974
1002,40.656067,-26.080751
1003,11.397201,-47.49978
1004,14.065954,-48.313526
1005,33.26274,-32.082775
1006,26.212194,-37.244698
1007,24.49575,-38.696304
1008,13.51297,-49.41161
1009,14.134889,-47.9317
1010,-4.3655987,-51.24537
1011,18.051409,-43.997536
1012,-5.4750676,-50.61144
1013,-4.8802896,-50.54893
1014,-3.2200825,-53.083202
1015,16.024494,-45.279926
1016,13.51297,-49.41161
1017,-4.0305758,-49.27975
1018,-3.9878137,-50.424442
1019,13.226575,-48.98753
1020,15.864006,-46.444077
1021,-4.0152326,-50.756638
1022,14.134889,-47.9317
1023,13.477887,-48.331158
1024,16.784487,-44.810802
1025,-4.943325,-51.04253
1026,13.777662,-49.2216
1027,13.477887,-48.331158
1028,-2.903025,-32.08164
1029,17.369133,-45.01976
1030,15.864006,-46.444077
1031,15.864006,-46.444077
1032,22.8122,-40.010902
1033,22.586405,-40.206486
1034,-5.0131435,-47.97473
1035,11.402081,-47.507797
1036,17.023674,-44.58187
1037,-5.000336,-49.72974
1038,24.075647,-38.974777
1039,-4.8360324,-49.851025
1040,-2.9942174,-53.286243
1041,40.88978,-25.152563
1042,-7.958013,-29.749918
1043,-7.222562,-32.15316
1044,-2.4535394,-31.779198
1045,22.55344,-40.234814
1046,13.226575,-48.98753
