2,213,152,-1,23
69,164,121,-1,23
2,206,157,-1,23
24,234,198,-1,23
69,145,130,-1,23
93,12,207,-1,23
2,196,134,-1,23
24,214,161,-1,23
7,217,165,-1,23
110,204,122,-1,23
80,14,165,-1,23
68,151,103,-1,23
2,195,134,-1,23
80,14,166,-1,23
68,146,104,-1,23
110,193,153,-1,24
70,131,129,-1,24
70,147,133,-1,24
103,10,200,-1,24
2,208,158,-1,24
2,206,161,-1,24
110,210,152,-1,24
9,227,208,-1,24
70,142,131,-1,24
83,6,170,-1,24
68,143,105,-1,24
68,141,103,-1,24
110,204,124,-1,24
80,9,167,-1,24
83,9,167,-1,24
66,9,170,-1,24
2,195,131,-1,24
67,143,105,-1,24
2,169,159,-1,24
2,175,161,-1,24
2,204,159,-1,24
25,247,193,-1,24
26,245,197,-1,24
71,149,126,-1,24
110,199,159,-1,24
25,232,201,-1,24
110,206,162,-1,24
24,224,162,-1,24
96,8,166,-1,24
2,185,125,-1,24
8,223,166,-1,24
110,213,125,-1,24
70,151,104,-1,24
8,228,171,-1,24
25,232,165,-1,24
25,226,168,-1,24
103,11,204,-1,24
110,192,159,-1,24
8,216,209,-1,24
25,247,194,-1,24
69,160,123,-1,24
9,235,206,-1,24
8,229,206,-1,24
80,8,200,-1,24
25,231,203,-1,24
83,6,170,-1,24
8,222,168,-1,24
24,214,162,-1,24
110,193,124,-1,24
8,227,165,-1,24
2,191,128,-1,24
9,230,173,-1,24
110,210,129,-1,24
2,195,131,-1,24
